1	58	59	20
1	36	70	40
1	40	28	20
1	40	70	20
1	43	42	20
1	43	26	20
1	42	38	20
1	42	26	20
1	22	60	20
1	22	72	20
1	60	30	20
1	61	62	20
1	63	64	20
1	63	69	20
1	65	66	20
1	65	67	20
1	67	77	20
1	32	75	20
1	68	69	20
1	68	72	80
1	7	26	20
1	26	2	20
1	50	70	20
1	50	2	20
1	2	71	20
1	70	46	20
1	73	76	20
1	75	78	20
2	7	44	20
2	7	6	40
2	7	41	40
2	7	16	20
2	7	13	20
2	7	26	20
2	7	48	20
2	7	49	40
2	7	10	20
2	7	11	20
2	7	54	20
2	44	9	80
2	44	6	20
2	44	45	40
2	44	41	60
2	44	39	40
2	44	57	20
2	44	13	20
2	44	25	20
2	44	12	40
2	44	50	60
2	44	53	20
2	44	43	20
2	33	8	20
2	33	23	20
2	33	0	20
2	33	9	20
2	33	50	20
2	33	49	20
2	33	10	20
2	33	17	40
2	33	14	20
2	8	18	20
2	8	14	20
2	8	0	20
2	8	43	20
2	8	35	20
2	8	46	20
2	8	13	20
2	8	29	40
2	8	38	20
2	8	45	20
2	8	9	20
2	8	50	20
2	8	12	20
2	9	10	20
2	9	14	40
2	9	23	20
2	9	11	40
2	9	54	20
2	9	0	20
2	31	67	20
2	31	75	60
2	31	4	20
2	67	65	20
2	67	5	40
2	67	32	20
2	74	61	40
2	61	63	20
2	45	24	40
2	45	23	20
2	45	25	40
2	45	53	40
2	45	29	20
2	24	21	20
2	24	39	20
2	24	23	20
2	24	41	20
2	24	20	20
2	24	53	20
2	24	42	20
2	24	6	20
2	24	43	20
2	6	26	20
2	6	12	20
2	6	49	60
2	6	54	40
2	6	16	20
2	6	27	20
2	6	70	20
2	6	46	20
2	6	21	20
2	6	14	20
2	26	10	40
2	26	71	20
2	26	18	20
2	26	14	20
2	26	34	60
2	26	49	40
2	21	1	20
2	21	23	20
2	21	37	40
2	21	48	20
2	21	13	20
2	21	25	40
2	21	54	40
2	21	14	20
2	21	70	20
2	21	50	20
2	21	15	20
2	21	29	20
2	18	19	20
2	18	0	20
2	18	35	20
2	18	23	20
2	19	37	20
2	19	20	20
2	19	11	20
2	19	40	20
2	19	48	20
2	19	36	20
2	19	29	20
2	19	34	20
2	19	49	20
2	1	14	40
2	1	20	20
2	1	41	20
2	1	16	20
2	1	23	20
2	1	40	20
2	1	0	20
2	22	4	60
2	22	32	20
2	22	75	20
2	22	77	20
2	22	30	20
2	22	5	20
2	4	75	80
2	4	30	20
2	14	29	40
2	14	23	20
2	14	57	20
2	14	16	20
2	14	35	20
2	14	20	20
2	14	42	20
2	14	17	20
2	14	40	20
2	14	11	20
2	14	37	40
2	14	2	20
2	14	15	20
2	39	0	20
2	39	27	20
2	39	20	20
2	0	35	20
2	0	43	60
2	0	48	20
2	0	2	20
2	0	11	20
2	0	23	20
2	0	50	20
2	0	53	20
2	0	29	20
2	0	15	20
2	0	56	20
2	32	75	40
2	32	77	20
2	32	78	20
2	10	17	20
2	10	40	20
2	10	49	20
2	10	20	20
2	10	29	20
2	10	34	20
2	20	47	20
2	20	25	20
2	20	29	20
2	20	17	20
2	20	11	20
2	20	80	20
2	41	13	20
2	41	57	40
2	41	25	20
2	41	12	20
2	41	70	20
2	41	27	20
2	41	50	20
2	41	17	20
2	41	34	20
2	41	35	20
2	13	46	40
2	13	53	20
2	13	11	20
2	13	25	20
2	13	54	20
2	13	34	20
2	17	29	20
2	17	11	20
2	29	34	20
2	29	70	20
2	29	42	20
2	29	23	40
2	29	35	40
2	29	56	20
2	27	70	20
2	27	12	20
2	27	38	20
2	27	2	20
2	27	25	20
2	35	42	20
2	35	43	20
2	35	46	20
2	35	54	20
2	35	12	20
2	23	50	40
2	23	25	40
2	23	11	20
2	23	70	20
2	23	15	20
2	23	56	20
2	23	2	20
2	76	58	20
2	58	73	20
2	58	77	20
2	71	40	20
2	71	3	60
2	59	62	20
2	59	80	20
2	42	48	20
2	37	34	40
2	37	70	20
2	40	12	20
2	40	54	20
2	40	2	20
2	16	2	20
2	16	28	40
2	49	50	20
2	30	5	20
2	5	78	20
2	5	73	20
2	43	11	20
2	43	46	20
2	43	50	40
2	43	12	20
2	50	2	20
2	50	12	20
2	50	54	20
2	50	34	20
2	11	53	20
2	11	36	20
2	25	12	60
2	25	56	20
2	51	52	20
2	34	54	20
2	34	2	20
2	34	12	20
2	34	46	20
2	34	70	20
2	12	54	20
2	12	70	20
2	12	53	20
2	70	46	20
2	70	56	20
2	70	38	20
2	70	2	20
2	54	56	20
2	46	38	20
2	28	79	100
2	53	56	20
2	80	85	80
2	81	82	20
2	83	84	40
3	31	65	20
3	31	30	20
3	31	75	40
3	31	86	20
3	31	76	20
3	31	58	20
3	65	101	20
3	65	74	20
3	65	64	20
3	65	30	20
3	26	12	20
3	26	41	20
3	26	13	20
3	26	49	20
3	26	17	60
3	26	54	40
3	26	40	20
3	26	10	40
3	26	2	20
3	26	6	40
3	26	56	20
3	26	7	20
3	12	2	20
3	12	6	20
3	12	40	20
3	12	35	40
3	12	44	80
3	12	70	20
3	12	1	40
3	12	45	100
3	12	29	20
3	12	9	20
3	12	8	20
3	12	41	20
3	12	0	20
3	22	4	40
3	22	5	20
3	22	75	100
3	22	32	20
3	22	67	80
3	22	30	20
3	22	69	20
3	22	60	20
3	22	74	20
3	4	30	40
3	4	75	80
3	4	78	40
3	4	101	100
3	4	5	60
3	54	17	40
3	54	41	20
3	54	10	20
3	54	6	20
3	54	2	20
3	54	25	20
3	54	29	20
3	54	70	20
3	54	40	20
3	54	27	20
3	17	14	60
3	17	35	20
3	17	8	40
3	17	23	20
3	17	37	80
3	17	0	20
3	17	33	20
3	58	52	20
3	58	30	20
3	58	77	20
3	58	74	40
3	58	88	40
3	58	62	40
3	58	93	20
3	52	62	20
3	52	73	40
3	80	85	200
3	80	102	80
3	80	53	40
3	14	8	20
3	14	7	60
3	14	40	20
3	14	70	20
3	14	56	20
3	14	34	40
3	14	44	20
3	14	33	20
3	14	45	20
3	67	5	20
3	67	88	40
3	67	32	20
3	67	77	20
3	5	77	20
3	5	78	20
3	5	73	40
3	5	101	80
3	83	84	240
3	41	44	60
3	41	9	20
3	41	35	40
3	41	50	20
3	41	23	20
3	41	56	20
3	41	38	20
3	41	2	20
3	41	70	20
3	13	34	20
3	13	2	20
3	13	7	20
3	13	11	20
3	13	44	20
3	13	40	40
3	13	50	20
3	13	6	20
3	13	70	40
3	13	56	20
3	13	8	40
3	13	19	20
3	13	23	20
3	44	25	60
3	44	2	20
3	44	1	20
3	44	9	20
3	44	45	60
3	44	23	60
3	44	8	20
3	44	70	20
3	44	27	20
3	44	34	20
3	25	9	20
3	25	19	20
3	25	37	20
3	25	6	20
3	25	7	60
3	25	70	20
3	25	11	20
3	6	49	40
3	6	19	20
3	6	10	40
3	6	23	20
3	6	38	20
3	6	11	20
3	49	70	40
3	49	11	20
3	49	19	20
3	49	23	20
3	49	0	20
3	49	56	20
3	49	46	20
3	49	7	20
3	49	45	20
3	30	73	40
3	30	75	40
3	30	101	20
3	30	78	20
3	30	61	20
3	30	93	20
3	75	78	40
3	75	73	60
3	10	9	20
3	10	19	40
3	10	45	20
3	10	7	60
3	10	29	20
3	10	23	20
3	9	40	20
3	9	15	40
3	9	35	40
3	62	64	40
3	62	88	20
3	62	76	20
3	62	101	20
3	62	63	40
3	62	32	20
3	62	93	20
3	29	34	20
3	29	35	40
3	29	45	40
3	29	70	20
3	29	1	20
3	34	7	20
3	2	19	40
3	2	70	20
3	2	33	20
3	2	45	40
3	2	8	20
3	2	46	20
3	33	15	20
3	33	8	120
3	33	1	20
3	33	45	40
3	33	0	20
3	33	46	20
3	15	35	20
3	15	1	20
3	15	8	20
3	8	35	20
3	8	37	20
3	8	1	20
3	8	38	20
3	8	19	40
3	8	0	20
3	27	50	20
3	27	70	20
3	27	19	40
3	27	40	20
3	27	46	40
3	27	56	20
3	27	38	20
3	50	36	20
3	7	43	20
3	7	70	20
3	7	19	20
3	19	1	40
3	19	40	40
3	19	70	40
3	19	37	40
3	19	36	20
3	1	0	20
3	1	23	20
3	1	40	20
3	64	63	40
3	64	94	20
3	64	61	20
3	64	93	20
3	64	73	20
3	64	69	20
3	40	23	20
3	40	11	20
3	40	37	40
3	40	56	20
3	40	45	20
3	40	0	20
3	23	35	20
3	23	36	20
3	35	37	20
3	35	45	20
3	35	0	20
3	35	56	20
3	35	113	20
3	16	87	20
3	45	38	20
3	45	56	20
3	11	70	20
3	11	37	20
3	43	24	60
3	70	38	20
3	70	56	20
3	70	46	20
3	73	77	40
3	38	109	20
3	88	74	40
3	88	76	20
3	79	28	40
3	28	20	180
3	36	46	20
3	77	63	20
3	77	61	20
3	89	90	160
3	21	3	20
3	91	92	20
3	93	63	40
3	93	69	20
3	63	61	40
3	63	74	20
3	61	76	40
3	61	74	20
3	95	96	80
3	95	97	140
3	96	97	60
3	74	69	20
3	97	107	20
3	98	99	40
3	98	100	40
3	101	72	20
3	101	59	20
3	103	104	60
3	103	105	20
3	104	105	40
3	104	107	20
3	105	108	20
3	106	107	20
3	107	112	20
3	110	111	40
4	28	20	40
4	28	79	20
4	31	77	20
4	31	30	140
4	31	67	20
4	31	32	60
4	31	76	20
4	31	60	80
4	31	93	40
4	31	58	20
4	77	73	40
4	77	62	20
4	77	93	40
4	77	65	20
4	77	58	60
4	77	67	40
4	77	32	20
4	77	76	40
4	77	30	40
4	73	64	300
4	73	78	240
4	73	74	60
4	73	67	40
4	73	0	20
4	73	62	40
4	73	58	20
4	73	63	20
4	73	93	20
4	73	69	20
4	73	88	20
4	73	60	20
4	73	61	80
4	64	101	20
4	93	61	60
4	93	30	20
4	93	58	80
4	93	67	20
4	93	32	20
4	93	60	20
4	93	65	20
4	61	32	20
4	61	58	20
4	61	62	20
4	61	60	60
4	61	76	60
4	61	65	40
4	61	88	20
4	61	78	40
4	30	78	40
4	30	67	100
4	30	65	120
4	30	60	60
4	30	32	40
4	30	76	20
4	63	62	20
4	63	78	40
4	63	58	20
4	62	69	20
4	62	58	20
4	62	76	20
4	41	7	20
4	41	11	100
4	41	44	20
4	41	43	60
4	41	24	20
4	7	10	80
4	7	49	80
4	7	26	100
4	7	25	80
4	7	14	20
4	7	70	20
4	7	8	20
4	7	0	20
4	7	27	20
4	7	34	40
4	7	11	40
4	7	2	20
4	7	33	20
4	7	29	40
4	7	19	20
4	7	45	20
4	7	17	20
4	70	1	40
4	70	17	20
4	70	109	20
4	70	27	60
4	70	45	100
4	70	13	20
4	70	0	20
4	70	11	20
4	70	25	20
4	70	10	20
4	70	26	20
4	70	40	40
4	70	2	20
4	70	54	20
4	70	34	40
4	70	37	20
4	1	109	40
4	1	8	60
4	1	40	20
4	1	19	40
4	1	23	20
4	1	34	60
4	1	10	20
4	1	26	20
4	1	29	60
4	1	33	40
4	1	37	20
4	1	54	20
4	46	13	40
4	46	14	20
4	46	34	20
4	46	49	20
4	46	33	20
4	46	54	20
4	46	2	20
4	13	36	20
4	13	6	20
4	13	26	40
4	13	49	60
4	13	8	40
4	13	54	40
4	13	34	80
4	13	40	40
4	13	37	20
4	13	27	20
4	13	11	20
4	13	45	20
4	13	19	40
4	13	33	20
4	19	109	20
4	19	0	20
4	19	40	20
4	19	8	80
4	19	6	20
4	19	14	60
4	19	45	60
4	19	2	40
4	19	25	40
4	19	15	40
4	19	27	40
4	19	49	20
4	19	11	40
4	19	26	20
4	19	54	60
4	19	29	20
4	19	33	40
4	109	36	20
4	109	2	20
4	109	8	20
4	109	26	40
4	109	38	60
4	109	56	20
4	109	32	120
4	109	102	40
4	78	65	20
4	78	69	40
4	17	29	20
4	17	49	20
4	17	38	20
4	17	33	140
4	17	25	40
4	17	37	40
4	17	8	60
4	32	67	20
4	32	102	80
4	32	0	60
4	32	65	60
4	32	88	80
4	32	60	20
4	67	65	60
4	67	74	40
4	67	76	40
4	67	88	20
4	67	60	40
4	14	44	20
4	14	15	20
4	14	33	40
4	14	26	20
4	14	38	20
4	14	23	20
4	14	29	40
4	14	37	20
4	14	49	20
4	14	10	60
4	14	34	40
4	14	45	60
4	14	8	40
4	14	40	20
4	44	34	20
4	44	54	20
4	44	35	20
4	15	29	20
4	15	8	80
4	15	33	20
4	65	88	40
4	65	76	40
4	33	45	40
4	33	2	40
4	33	8	60
4	33	40	80
4	33	23	20
4	33	10	60
4	33	56	20
4	33	25	20
4	33	49	20
4	33	37	20
4	33	26	20
4	33	29	40
4	33	54	20
4	113	35	60
4	113	12	80
4	113	18	60
4	34	8	20
4	34	6	20
4	34	0	20
4	34	2	60
4	34	10	20
4	34	40	60
4	34	27	80
4	34	29	40
4	34	26	20
4	34	25	20
4	34	45	20
4	11	54	80
4	11	40	120
4	11	26	40
4	11	27	40
4	11	8	60
4	11	29	20
4	11	49	20
4	11	2	40
4	11	25	20
4	0	40	40
4	0	54	60
4	0	25	40
4	0	26	40
4	0	102	80
4	0	80	20
4	49	6	20
4	49	54	120
4	49	45	40
4	49	27	20
4	49	23	20
4	49	8	60
4	49	10	20
4	49	29	20
4	6	23	20
4	6	2	20
4	6	27	20
4	6	10	20
4	6	38	40
4	6	51	20
4	54	56	20
4	54	40	80
4	54	2	20
4	54	10	60
4	54	37	60
4	54	23	20
4	54	26	60
4	54	29	20
4	54	60	20
4	54	25	40
4	29	8	60
4	29	40	20
4	29	10	40
4	29	45	20
4	8	10	20
4	8	25	60
4	8	2	20
4	8	40	40
4	8	23	20
4	8	27	20
4	8	37	100
4	8	45	20
4	40	38	20
4	40	26	60
4	40	25	20
4	40	45	40
4	40	37	20
4	40	27	20
4	10	56	20
4	10	37	40
4	10	26	60
4	10	23	20
4	10	45	20
4	2	26	20
4	2	23	20
4	2	25	20
4	2	69	60
4	56	68	20
4	27	45	60
4	27	23	20
4	27	25	20
4	27	26	40
4	58	88	60
4	58	69	20
4	58	76	20
4	58	60	20
4	16	94	80
4	16	22	20
4	16	74	20
4	45	25	40
4	45	37	40
4	45	26	20
4	83	107	20
4	107	115	20
4	80	22	40
4	80	79	40
4	80	53	20
4	80	102	160
4	43	24	20
4	71	21	340
4	71	3	100
4	71	42	40
4	21	42	40
4	101	5	20
4	103	114	40
4	88	74	40
4	88	60	60
4	88	76	40
4	74	53	20
4	106	84	60
4	106	104	20
4	3	115	40
4	3	82	40
4	69	60	20
4	89	90	240
4	60	76	20
4	104	112	40
4	72	66	40
4	115	116	40
4	115	117	20
4	115	121	20
4	115	122	20
4	116	99	20
4	117	118	20
4	117	96	20
4	119	120	20
4	98	96	60
4	96	121	40
4	122	123	20
5	65	61	60
5	65	93	240
5	65	30	40
5	65	31	380
5	65	88	160
5	65	67	120
5	65	32	300
5	65	77	300
5	65	76	40
5	65	58	60
5	65	73	60
5	61	58	20
5	61	76	20
5	61	88	40
5	61	77	20
5	61	73	20
5	61	80	20
5	61	30	20
5	37	25	20
5	37	8	100
5	37	14	120
5	37	54	20
5	37	10	40
5	37	70	20
5	37	33	40
5	37	17	40
5	37	29	40
5	37	34	80
5	37	19	20
5	37	13	20
5	37	27	40
5	25	10	120
5	25	70	80
5	25	54	20
5	25	8	40
5	25	17	20
5	25	7	20
5	25	40	20
5	25	45	140
5	25	19	40
5	25	34	160
5	25	13	140
5	25	27	120
5	25	29	20
5	17	19	60
5	17	33	100
5	17	54	20
5	17	14	80
5	17	13	40
5	17	10	20
5	17	27	60
5	17	8	20
5	17	34	20
5	19	70	20
5	19	14	100
5	19	7	20
5	19	34	80
5	19	27	40
5	19	8	120
5	19	40	20
5	19	15	40
5	19	10	100
5	19	26	40
5	19	33	80
5	19	45	40
5	19	13	60
5	93	58	280
5	93	77	240
5	93	31	160
5	93	73	220
5	93	32	160
5	93	30	180
5	93	88	120
5	93	76	20
5	93	67	40
5	33	8	220
5	33	15	120
5	33	34	100
5	33	26	20
5	33	29	80
5	33	14	140
5	33	13	20
5	33	45	40
5	33	70	40
5	33	10	60
5	33	27	80
5	8	14	160
5	8	15	60
5	8	29	100
5	8	10	20
5	8	27	40
5	8	54	40
5	8	34	100
5	8	13	100
5	8	45	40
5	76	30	80
5	76	77	100
5	76	88	80
5	76	67	20
5	76	58	20
5	76	32	40
5	76	31	40
5	30	67	140
5	30	32	160
5	30	31	440
5	30	77	200
5	30	73	40
5	45	70	40
5	45	54	20
5	45	34	100
5	45	13	100
5	45	27	120
5	45	26	20
5	45	29	40
5	45	10	40
5	45	14	60
5	70	26	20
5	70	34	40
5	70	54	20
5	70	13	20
5	70	27	40
5	70	14	20
5	70	10	40
5	80	102	140
5	80	0	20
5	80	36	20
5	80	78	260
5	80	88	20
5	80	47	20
5	102	0	100
5	67	31	200
5	67	32	180
5	67	77	100
5	67	88	80
5	67	73	20
5	10	14	120
5	10	29	60
5	10	40	40
5	10	27	100
5	10	54	20
5	10	26	20
5	10	34	80
5	10	13	20
5	10	57	20
5	77	58	300
5	77	32	340
5	77	88	100
5	77	73	80
5	77	31	100
5	42	71	140
5	42	21	20
5	42	26	40
5	71	21	120
5	71	3	20
5	58	31	120
5	58	88	20
5	58	73	40
5	58	32	40
5	31	32	120
5	31	88	40
5	31	73	60
5	15	14	100
5	15	27	20
5	0	36	20
5	81	82	60
5	82	105	20
5	14	34	180
5	14	40	20
5	14	29	120
5	14	54	20
5	14	27	100
5	14	13	60
5	32	88	100
5	32	73	20
5	88	73	60
5	88	63	20
5	124	125	60
5	124	114	80
5	124	134	20
5	125	143	80
5	125	146	20
5	125	114	20
5	54	7	40
5	54	27	20
5	54	40	20
5	54	34	20
5	54	22	20
5	7	27	20
5	7	29	20
5	7	40	20
5	7	3	20
5	29	34	20
5	29	26	40
5	29	27	20
5	27	40	40
5	27	34	260
5	27	13	60
5	40	26	20
5	40	34	40
5	40	13	20
5	40	38	20
5	40	129	20
5	98	122	40
5	98	117	40
5	98	127	40
5	122	117	40
5	26	13	20
5	26	57	20
5	41	11	20
5	21	3	20
5	110	126	20
5	110	128	20
5	110	133	120
5	126	143	20
5	34	13	120
5	13	148	20
5	108	97	20
5	108	84	20
5	123	96	120
5	123	115	20
5	96	127	20
5	96	103	20
5	127	103	60
5	79	74	20
5	79	23	20
5	79	16	20
5	79	20	20
5	38	129	60
5	23	16	20
5	104	130	480
5	104	83	20
5	104	147	140
5	114	131	40
5	114	143	20
5	85	47	20
5	132	111	80
5	111	141	20
5	133	145	20
5	113	35	20
5	113	9	20
5	134	135	20
5	135	138	20
5	135	139	20
5	136	137	20
5	136	144	40
5	136	145	40
5	137	149	60
5	139	140	40
5	139	142	20
5	140	145	20
5	144	145	160
5	145	146	40
5	146	95	20
5	146	149	20
5	2	69	20
5	112	148	20
6	14	142	20
6	14	129	20
6	14	38	40
6	142	38	20
6	142	40	80
6	142	129	40
6	149	145	60
6	149	137	60
6	149	144	40
6	149	95	60
6	149	146	60
6	149	124	40
6	149	114	20
6	149	139	40
6	149	98	20
6	149	122	20
6	145	144	380
6	145	146	160
6	145	95	100
6	145	137	220
6	145	124	120
6	145	114	20
6	145	107	20
6	34	8	240
6	34	15	40
6	34	33	360
6	34	27	300
6	34	37	320
6	34	17	160
6	34	29	300
6	8	15	60
6	8	29	140
6	8	37	160
6	8	27	140
6	8	17	120
6	8	33	280
6	15	27	40
6	15	17	20
6	15	29	80
6	15	37	40
6	15	33	40
6	15	129	60
6	15	40	40
6	26	57	20
6	57	82	20
6	57	13	40
6	147	104	60
6	147	83	20
6	147	137	20
6	33	29	160
6	33	17	100
6	33	27	160
6	33	37	120
6	29	27	140
6	29	17	60
6	29	37	160
6	29	31	20
6	144	114	60
6	144	137	460
6	144	124	260
6	144	146	280
6	144	95	360
6	31	32	320
6	31	77	360
6	31	65	260
6	31	73	100
6	31	30	20
6	32	77	480
6	32	65	380
6	32	30	20
6	32	73	140
6	32	114	60
6	82	13	80
6	146	95	420
6	146	114	100
6	146	124	460
6	146	137	220
6	27	17	80
6	27	37	280
6	45	40	20
6	45	38	40
6	40	129	20
6	40	38	20
6	143	125	20
6	125	114	40
6	125	124	40
6	125	95	20
6	137	124	280
6	137	95	320
6	95	124	240
6	95	114	100
6	73	77	160
6	73	30	60
6	73	114	140
6	73	80	140
6	77	65	440
6	77	80	20
6	77	114	120
6	114	124	100
6	114	136	20
6	114	80	20
6	114	65	40
6	79	28	120
6	79	47	20
6	79	25	100
6	79	53	20
6	79	74	20
6	79	87	20
6	79	85	20
6	79	16	80
6	79	20	60
6	28	53	40
6	28	20	180
6	37	17	20
6	17	46	20
6	30	61	20
6	30	80	60
6	61	47	20
6	61	85	280
6	124	136	100
6	16	47	20
6	16	25	220
6	16	87	160
6	16	94	160
6	16	74	40
6	47	85	40
6	22	94	120
6	22	74	20
6	94	74	100
6	94	87	20
6	63	88	40
6	87	53	40
6	87	74	140
6	53	75	40
6	101	64	20
6	138	123	20
6	44	58	100
6	44	12	20
6	42	21	20
6	42	48	180
6	42	19	220
6	21	48	60
6	21	71	80
6	21	19	80
6	10	24	60
6	10	41	120
6	10	43	60
6	48	19	160
6	6	9	20
6	150	84	160
6	120	111	80
6	41	43	20
6	78	109	20
6	109	102	80
7	10	43	100
7	10	41	140
7	43	24	60
7	75	53	80
7	53	80	40
7	146	147	40
7	146	95	20
7	146	144	20
7	146	137	520
7	147	124	40
7	147	95	520
7	147	144	80
7	147	130	40
7	124	95	860
7	124	144	860
7	124	130	20
7	81	145	80
7	145	151	20
7	95	144	820
7	95	130	20
7	48	42	240
7	48	71	100
7	48	19	420
7	48	37	100
7	42	71	80
7	42	19	140
7	42	37	160
7	65	114	40
7	65	77	320
7	114	77	40
7	16	79	120
7	16	25	360
7	16	94	120
7	16	87	60
7	102	109	100
7	102	32	20
7	102	78	20
7	102	154	100
7	109	33	20
7	32	78	300
7	32	154	40
7	144	137	20
7	144	130	40
7	94	22	240
7	77	73	20
7	82	13	360
7	34	8	20
7	34	33	100
7	8	33	80
7	8	19	20
7	80	67	20
7	80	28	240
7	71	19	80
7	71	37	80
7	71	3	20
7	19	37	80
7	150	84	80
7	84	83	20
7	84	107	100
7	142	129	40
7	143	92	20
7	135	152	20
7	139	153	20
7	139	118	40
7	46	17	60
7	97	130	20
7	107	148	240
7	120	111	100
7	68	4	60
7	85	61	220
7	110	126	20
8	16	25	140
8	16	22	20
8	16	74	20
8	16	28	20
8	16	23	20
8	124	95	900
8	124	144	880
8	95	144	900
8	95	147	120
8	22	94	340
8	22	53	20
8	94	74	60
8	94	53	20
8	65	77	160
8	65	73	20
8	77	73	40
8	144	147	20
8	82	13	220
8	122	118	20
8	118	139	120
8	42	37	360
8	56	66	120
8	120	111	400
8	146	137	80
8	71	3	160
8	154	102	780
8	139	153	60
8	127	105	40
8	89	90	80
8	155	97	200
8	45	38	20
8	30	61	20
8	30	28	60
8	80	28	100
8	28	53	20
8	28	20	20
8	27	60	180
8	113	35	180
8	20	79	40
9	147	95	540
9	147	144	60
9	147	132	20
9	95	124	760
9	95	144	700
9	95	132	160
9	124	144	780
9	124	132	120
9	144	132	280
9	79	20	60
9	79	28	100
9	79	77	100
9	132	84	20
9	142	129	100
9	142	15	20
9	142	40	60
9	129	15	20
9	82	13	360
9	120	111	140
9	63	88	20
9	88	0	40
9	0	80	20
9	42	37	80
9	42	48	20
9	37	48	20
9	28	77	60
9	28	22	20
9	154	102	40
9	154	80	20
9	102	80	20
9	135	152	20
9	71	3	180
9	75	94	40
9	143	92	40
9	153	118	20
9	156	58	20
9	56	66	40
10	144	95	900
10	144	124	900
10	144	147	60
10	95	124	900
10	95	147	300
10	95	130	20
10	79	23	20
10	79	20	20
10	48	42	20
10	42	37	20
10	154	102	520
